aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate,roadNm,roadNmBonbun,roadNmBubun,roadNmCd,roadNmSeq,roadNmSggCd,roadNmbCd,sggCd,slerGbn,umdCd,umdNm,matchedRoadAddress,complexNo,downloadDate,complexName,pyeongName,pyeongName2,max_floor,floor_type,dealDate,dealDateClass,pyeongName3
6207,광교더리브,41117-287,1013,0000,2013,개인, , ,"109,000",19,9,2024,중개거래,경기 수원시 영통구,84.81,7,1013,1,N,24.12.11,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,27.0,저층,2024-09-19,1,34
 ,광교더리브,41117-287,1013,0000,2013,개인, , ,"100,000",14,9,2024,중개거래,경기 수원시 영통구,74.78,11,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,,,2024-09-14,1,30
 ,광교더리브,41117-287,1013,0000,2013,개인, , ,"100,000",14,9,2024,중개거래,경기 수원시 영통구,74.78,11,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99B,30B,,,2024-09-14,1,30
6207,광교더리브,41117-287,1013,0000,2013,개인, , ,"106,380",2,10,2024,중개거래,경기 수원시 영통구,84.81,10,1013,1,N,24.12.10,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,27.0,중층,2024-10-02,1,34
 ,광교더리브,41117-287,1013,0000,2013,개인, , ,"105,000",20,12,2024,중개거래,경기 수원시 영통구,84.81,9,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,,,2024-12-20,1,34
 ,광교더리브,41117-287,1013,0000,2013,개인, , ,"105,500",30,12,2024,중개거래,경기 수원시 영통구,84.81,11,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,,,2024-12-30,1,34
 ,광교더리브,41117-287,1013,0000,2013,개인, , ,"109,000",23,1,2025,중개거래,경기 수원시 영통구,84.81,15,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,,,2025-01-23,1,34
 ,광교더리브,41117-287,1013,0000,2013,개인, , ,"108,000",25,1,2025,중개거래,경기 수원시 영통구,84.81,15,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,,,2025-01-25,1,34
 ,광교더리브,41117-287,1013,0000,2013,개인, , ,"101,500",11,1,2025,중개거래,경기 수원시 영통구,84.81,5,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,,,2025-01-11,1,34
 ,광교더리브,41117-287,1013,0000,2013,개인, , ,"103,000",9,1,2025,중개거래,경기 수원시 영통구,84.81,4,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,,,2025-01-09,1,34
 ,광교더리브,41117-287,1013,0000,2013,개인, , ,"104,000",20,1,2025,중개거래,경기 수원시 영통구,74.78,17,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,,,2025-01-20,1,30
 ,광교더리브,41117-287,1013,0000,2013,개인, , ,"104,000",20,1,2025,중개거래,경기 수원시 영통구,74.78,17,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99B,30B,,,2025-01-20,1,30
 ,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"57,000",31,5,2021, , ,71.1875,10,2272,1,N, ,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2021-05-31,5,
 ,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"99,800",15,6,2021, , ,72.9621,26,2272,1,N, ,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2021-06-15,5,
 ,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"85,000",18,6,2021, , ,84.9603,14,2272,1,N, ,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2021-06-18,5,
 ,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"117,220",24,7,2021, , ,84.9608,18,2272,1,N, ,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2021-07-24,5,
 ,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"59,300",31,12,2022,중개거래,대구 수성구,72.9621,19,2272,1,N, ,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2022-12-31,3,
 ,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"65,000",19,12,2022,중개거래,대구 수성구,84.9608,1,2272,1,N, ,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2022-12-19,3,
105동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"62,000",26,1,2023,중개거래,대구 수성구,72.9621,20,2272,1,N,23.06.02,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-01-26,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"60,000",30,1,2023,중개거래,대구 수성구,71.1875,7,2272,1,N,23.08.07,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-01-30,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"73,000",26,1,2023,중개거래,대구 수성구,84.9608,6,2272,1,N,23.06.15,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-01-26,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"60,000",30,1,2023,중개거래,대구 수성구,70.2513,12,2272,1,N,23.07.04,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-01-30,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"58,450",19,1,2023,중개거래,대구 수성구,71.1875,18,2272,1,N,23.06.05,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-01-19,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"57,500",21,1,2023,중개거래,대구 수성구,70.2513,19,2272,1,N,23.03.31,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-01-21,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"59,000",14,1,2023,중개거래,대구 수성구,71.1875,9,2272,1,N,23.07.20,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-01-14,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"58,800",4,1,2023,중개거래,대구 수성구,71.1875,12,2272,1,N,23.04.25,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-01-04,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"56,000",14,1,2023,중개거래,대구 수성구,70.2513,9,2272,1,N,23.02.28,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-01-14,3,
104동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"75,000",19,2,2023,중개거래,대구 수성구 대구 중구,84.9603,11,2272,1,N,23.08.31,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-02-19,3,
101동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"80,000",24,2,2023,중개거래,대구 수성구,84.9603,20,2272,1,N,23.05.26,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-02-24,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"60,000",28,2,2023,중개거래,대구 수성구,70.2513,19,2272,1,N,23.05.30,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-02-28,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"77,000",6,2,2023,중개거래,대구 수성구,84.9603,21,2272,1,N,23.08.07,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-02-06,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"78,000",12,2,2023,중개거래,대구 수성구,84.9603,25,2272,1,N,23.06.02,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-02-12,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"62,000",3,2,2023,중개거래,대구 수성구,71.1875,17,2272,1,N,23.07.21,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-02-03,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"63,000",6,2,2023,중개거래,대구 수성구,70.2513,24,2272,1,N,23.06.20,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-02-06,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"75,300",4,2,2023,중개거래,대구 수성구,84.9603,15,2272,1,N,23.05.31,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-02-04,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"59,999",11,2,2023,중개거래,대구 수성구,70.2513,10,2272,1,N,23.06.21,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-02-11,3,
105동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"61,000",4,2,2023,중개거래,대구 수성구 대구 중구,72.9621,18,2272,1,N,23.07.05,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-02-04,3,
106동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"108,000",30,3,2023,중개거래,대구 수성구,102.4805,14,2272,1,N,23.06.30,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-03-30,3,
104동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"83,000",25,3,2023,중개거래,대구 수성구,84.9608,22,2272,1,N,23.06.14,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-03-25,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"81,500",28,3,2023,중개거래,대구 수성구 대구 중구,84.9603,8,2272,1,N,23.07.03,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-03-28,3,
101동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"65,800",25,3,2023,중개거래,대구 수성구,72.9621,3,2272,1,N,23.06.14,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-03-25,3,
105동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"62,900",7,3,2023,중개거래,대구 수성구,70.2513,13,2272,1,N,23.06.13,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-03-07,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"78,500",22,3,2023,중개거래,대구 수성구,84.9603,22,2272,1,N,23.06.16,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-03-22,3,
 ,범어에일린의뜰,27260-1519,2272,0000,2021, ,23.04.03,O,"78,500",22,3,2023,중개거래,대구 수성구,84.9603,22,2272,1,N, ,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-03-22,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"65,000",17,3,2023,중개거래,대구 수성구,70.2513,13,2272,1,N,23.08.18,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-03-17,3,
101동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"65,000",15,3,2023,중개거래,대구 수성구,72.9621,23,2272,1,N,23.09.11,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-03-15,3,
104동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"77,800",20,3,2023,중개거래,대구 수성구,84.9603,17,2272,1,N,23.05.08,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-03-20,3,
105동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"63,500",10,3,2023,중개거래,대구 수성구,70.2513,18,2272,1,N,23.04.26,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-03-10,3,
 ,범어에일린의뜰,27260-1519,2272,0000,2021, ,23.03.31,O,"65,500",12,3,2023,중개거래,대구 달서구 대구 수성구,71.1875,6,2272,1,N, ,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-03-12,3,
104동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"76,000",6,3,2023,중개거래,대구 수성구,84.941,23,2272,1,N,23.09.05,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-03-06,3,
105동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"63,000",5,3,2023,중개거래,대구 수성구,70.2513,9,2272,1,N,23.05.11,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-03-05,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"79,000",3,3,2023,중개거래,대구 수성구,84.9603,26,2272,1,N,23.06.29,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-03-03,3,
104동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"85,300",24,4,2023,중개거래,대구 수성구,84.9608,11,2272,1,N,23.08.01,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-04-24,3,
104동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"79,000",21,4,2023,중개거래,"대구 수성구, 대구 중구",84.9603,7,2272,1,N,24.02.27,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-04-21,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"76,000",20,4,2023,중개거래,대구 수성구,84.941,3,2272,1,N,23.11.30,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-04-20,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"74,000",17,4,2023,중개거래,대구 수성구,84.941,2,2272,1,N,23.06.12,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-04-17,3,
104동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"85,000",7,4,2023,중개거래,대구 수성구,84.9603,29,2272,1,N,23.05.18,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-04-07,3,
101동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"83,500",6,4,2023,중개거래,대구 수성구,84.9603,9,2272,1,N,23.08.04,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-04-06,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"70,000",1,4,2023,중개거래,대구 수성구,71.1875,10,2272,1,N,23.08.04,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-04-01,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"71,000",3,4,2023,중개거래,대구 수성구,71.1875,17,2272,1,N,23.07.26,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-04-03,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"65,000",8,4,2023,중개거래,대구 수성구,71.1875,2,2272,1,N,23.06.14,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-04-08,3,
104동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"73,000",24,4,2023,직거래, ,84.941,12,2272,1,N,23.08.07,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-04-24,3,
101동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"75,000",20,5,2023,직거래, ,84.9608,15,2272,1,N,23.06.20,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-20,3,
105동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"72,000",27,5,2023,중개거래,대구 수성구,72.9621,8,2272,1,N,23.07.24,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-27,3,
105동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"76,000",22,5,2023,중개거래,대구 수성구,72.9621,24,2272,1,N,23.07.26,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-22,3,
105동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"69,600",27,5,2023,중개거래,대구 수성구,70.2513,11,2272,1,N,23.08.25,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-27,3,
106동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"100,000",27,5,2023,중개거래,대구 수성구,102.4805,4,2272,1,N,23.08.10,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-27,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"66,000",26,5,2023,직거래, ,84.9603,18,2272,1,N,23.09.04,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-26,3,
105동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"80,500",20,5,2023,중개거래,대구 수성구,84.941,5,2272,1,N,23.09.18,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-20,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"80,000",26,5,2023,중개거래,대구 수성구,84.941,2,2272,1,N,23.07.28,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-26,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"69,400",9,5,2023,중개거래,대구 수성구,71.1875,8,2272,1,N,23.07.31,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-09,3,
101동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"87,000",20,5,2023,중개거래,대구 수성구,84.9603,6,2272,1,N,23.08.04,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-20,3,
104동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"73,800",15,5,2023,중개거래,대구 수성구 대구 중구,72.9621,16,2272,1,N,23.08.04,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-15,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"87,000",13,5,2023,중개거래,대구 수성구,84.9603,15,2272,1,N,23.06.13,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-13,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"89,500",16,5,2023,중개거래,대구 수성구 대구 중구,84.9608,14,2272,1,N,23.08.10,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-16,3,
104동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"85,700",16,5,2023,중개거래,대구 수성구,84.9608,12,2272,1,N,23.10.31,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-16,3,
101동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"89,900",5,5,2023,중개거래,대구 수성구,84.9608,10,2272,1,N,23.07.26,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-05,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"89,000",7,5,2023,중개거래,대구 수성구,84.9608,19,2272,1,N,23.07.28,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-07,3,
101동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"84,000",4,5,2023,중개거래,대구 수성구,84.9603,12,2272,1,N,23.06.15,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-04,3,
101동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"73,000",23,5,2023,직거래, ,84.941,3,2272,1,N,23.06.13,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-05-23,3,
106동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"102,000",29,6,2023,중개거래,대구 수성구,102.4805,5,2272,1,N,23.07.28,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-06-29,3,
106동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"112,000",6,6,2023,중개거래,대구 수성구,102.4805,12,2272,1,N,23.08.16,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-06-06,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"85,000",5,6,2023,직거래, ,84.9608,9,2272,1,N,23.07.03,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-06-05,3,
104동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"76,000",16,6,2023,중개거래,대구 남구,84.9603,6,2272,1,N,23.06.28,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-06-16,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"89,800",3,6,2023,중개거래,대구 수성구,84.9608,7,2272,1,N,23.09.11,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-06-03,3,
102동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"88,000",2,6,2023,중개거래,대구 수성구,84.9603,9,2272,1,N,23.07.17,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-06-02,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"69,000",7,6,2023,중개거래,대구 수성구,70.2513,7,2272,1,N,23.08.10,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-06-07,3,
103동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"76,000",2,6,2023,중개거래,대구 달서구,84.941,13,2272,1,N,23.07.20,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-06-02,3,
101동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"73,000",31,7,2023,직거래, ,84.941,11,2272,1,N,23.08.11,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-07-31,3,
105동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"86,000",31,7,2023,직거래, ,84.941,18,2272,1,N,23.08.10,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-07-31,3,
105동,범어에일린의뜰,27260-1519,2272,0000,2021, , , ,"69,000",9,7,2023,중개거래,대구 수성구,70.2513,7,2272,1,N,23.09.08,청솔로14길,00015,00000,4238389,00,27260,0,27260, ,10100,범어동,청솔로14길 15,125113,2025-03-02 21:59,,,,,,2023-07-09,3,
